Date,Year,Month,Day,Day_of_Week,Sensor_ID,Sensor_Name,Daily_Counts
5/20/2022,2022,May,20,Friday,2,Bourke Street Mall (South),14032
5/21/2022,2022,May,21,Saturday,2,Bourke Street Mall (South),17011
5/22/2022,2022,May,22,Sunday,2,Bourke Street Mall (South),12039
5/23/2022,2022,May,23,Monday,2,Bourke Street Mall (South),9588
5/24/2022,2022,May,24,Tuesday,2,Bourke Street Mall (South),10777
5/25/2022,2022,May,25,Wednesday,2,Bourke Street Mall (South),10998
5/26/2022,2022,May,26,Thursday,2,Bourke Street Mall (South),11654
5/27/2022,2022,May,27,Friday,2,Bourke Street Mall (South),13908
5/28/2022,2022,May,28,Saturday,2,Bourke Street Mall (South),17463
5/29/2022,2022,May,29,Sunday,2,Bourke Street Mall (South),12698
5/30/2022,2022,May,30,Monday,2,Bourke Street Mall (South),8163
5/31/2022,2022,May,31,Tuesday,2,Bourke Street Mall (South),9214
6/1/2022,2022,June,1,Wednesday,2,Bourke Street Mall (South),8482
6/2/2022,2022,June,2,Thursday,2,Bourke Street Mall (South),13252
6/3/2022,2022,June,3,Friday,2,Bourke Street Mall (South),14814
6/4/2022,2022,June,4,Saturday,2,Bourke Street Mall (South),18920
6/5/2022,2022,June,5,Sunday,2,Bourke Street Mall (South),12390
6/6/2022,2022,June,6,Monday,2,Bourke Street Mall (South),9680
6/7/2022,2022,June,7,Tuesday,2,Bourke Street Mall (South),9609
6/8/2022,2022,June,8,Wednesday,2,Bourke Street Mall (South),10589
6/9/2022,2022,June,9,Thursday,2,Bourke Street Mall (South),11708
6/10/2022,2022,June,10,Friday,2,Bourke Street Mall (South),15692
6/11/2022,2022,June,11,Saturday,2,Bourke Street Mall (South),19236
6/12/2022,2022,June,12,Sunday,2,Bourke Street Mall (South),17159
6/13/2022,2022,June,13,Monday,2,Bourke Street Mall (South),13456
6/14/2022,2022,June,14,Tuesday,2,Bourke Street Mall (South),10604
6/15/2022,2022,June,15,Wednesday,2,Bourke Street Mall (South),10233
6/16/2022,2022,June,16,Thursday,2,Bourke Street Mall (South),12216
6/17/2022,2022,June,17,Friday,2,Bourke Street Mall (South),14779
6/18/2022,2022,June,18,Saturday,2,Bourke Street Mall (South),17997
6/19/2022,2022,June,19,Sunday,2,Bourke Street Mall (South),13428
6/20/2022,2022,June,20,Monday,2,Bourke Street Mall (South),10068
6/21/2022,2022,June,21,Tuesday,2,Bourke Street Mall (South),11139
6/22/2022,2022,June,22,Wednesday,2,Bourke Street Mall (South),11912
6/23/2022,2022,June,23,Thursday,2,Bourke Street Mall (South),13040
6/24/2022,2022,June,24,Friday,2,Bourke Street Mall (South),15355
6/25/2022,2022,June,25,Saturday,2,Bourke Street Mall (South),18983
6/26/2022,2022,June,26,Sunday,2,Bourke Street Mall (South),12847
6/27/2022,2022,June,27,Monday,2,Bourke Street Mall (South),13489
6/28/2022,2022,June,28,Tuesday,2,Bourke Street Mall (South),13959
6/29/2022,2022,June,29,Wednesday,2,Bourke Street Mall (South),15006
6/30/2022,2022,June,30,Thursday,2,Bourke Street Mall (South),16677
7/1/2022,2022,July,1,Friday,2,Bourke Street Mall (South),17777
7/2/2022,2022,July,2,Saturday,2,Bourke Street Mall (South),19899
7/3/2022,2022,July,3,Sunday,2,Bourke Street Mall (South),15034
7/4/2022,2022,July,4,Monday,2,Bourke Street Mall (South),14633
7/5/2022,2022,July,5,Tuesday,2,Bourke Street Mall (South),15479
7/6/2022,2022,July,6,Wednesday,2,Bourke Street Mall (South),16199
7/7/2022,2022,July,7,Thursday,2,Bourke Street Mall (South),16710
7/8/2022,2022,July,8,Friday,2,Bourke Street Mall (South),16540
7/9/2022,2022,July,9,Saturday,2,Bourke Street Mall (South),18697
7/10/2022,2022,July,10,Sunday,2,Bourke Street Mall (South),13933
7/11/2022,2022,July,11,Monday,2,Bourke Street Mall (South),11557
7/12/2022,2022,July,12,Tuesday,2,Bourke Street Mall (South),10977
7/13/2022,2022,July,13,Wednesday,2,Bourke Street Mall (South),12872
7/14/2022,2022,July,14,Thursday,2,Bourke Street Mall (South),14621
7/15/2022,2022,July,15,Friday,2,Bourke Street Mall (South),18415
7/16/2022,2022,July,16,Saturday,2,Bourke Street Mall (South),19123
7/17/2022,2022,July,17,Sunday,2,Bourke Street Mall (South),14137
7/18/2022,2022,July,18,Monday,2,Bourke Street Mall (South),12543
7/19/2022,2022,July,19,Tuesday,2,Bourke Street Mall (South),14349
7/20/2022,2022,July,20,Wednesday,2,Bourke Street Mall (South),13243
7/21/2022,2022,July,21,Thursday,2,Bourke Street Mall (South),12838
7/22/2022,2022,July,22,Friday,2,Bourke Street Mall (South),14372
7/23/2022,2022,July,23,Saturday,2,Bourke Street Mall (South),16585
7/24/2022,2022,July,24,Sunday,2,Bourke Street Mall (South),13972
7/25/2022,2022,July,25,Monday,2,Bourke Street Mall (South),9862
7/26/2022,2022,July,26,Tuesday,2,Bourke Street Mall (South),10185
7/27/2022,2022,July,27,Wednesday,2,Bourke Street Mall (South),10623
7/28/2022,2022,July,28,Thursday,2,Bourke Street Mall (South),11507
7/29/2022,2022,July,29,Friday,2,Bourke Street Mall (South),14099
7/30/2022,2022,July,30,Saturday,2,Bourke Street Mall (South),17858
7/31/2022,2022,July,31,Sunday,2,Bourke Street Mall (South),11698
8/1/2022,2022,August,1,Monday,2,Bourke Street Mall (South),10459
8/2/2022,2022,August,2,Tuesday,2,Bourke Street Mall (South),10800
8/3/2022,2022,August,3,Wednesday,2,Bourke Street Mall (South),11591
8/4/2022,2022,August,4,Thursday,2,Bourke Street Mall (South),11874
8/5/2022,2022,August,5,Friday,2,Bourke Street Mall (South),12637
8/6/2022,2022,August,6,Saturday,2,Bourke Street Mall (South),17105
8/7/2022,2022,August,7,Sunday,2,Bourke Street Mall (South),12747
8/8/2022,2022,August,8,Monday,2,Bourke Street Mall (South),10807
8/9/2022,2022,August,9,Tuesday,2,Bourke Street Mall (South),11087
8/10/2022,2022,August,10,Wednesday,2,Bourke Street Mall (South),10923
8/11/2022,2022,August,11,Thursday,2,Bourke Street Mall (South),11040
8/12/2022,2022,August,12,Friday,2,Bourke Street Mall (South),14150
8/13/2022,2022,August,13,Saturday,2,Bourke Street Mall (South),18438
8/14/2022,2022,August,14,Sunday,2,Bourke Street Mall (South),13043
8/15/2022,2022,August,15,Monday,2,Bourke Street Mall (South),10460
8/16/2022,2022,August,16,Tuesday,2,Bourke Street Mall (South),10977
8/17/2022,2022,August,17,Wednesday,2,Bourke Street Mall (South),11314
8/18/2022,2022,August,18,Thursday,2,Bourke Street Mall (South),11121
8/19/2022,2022,August,19,Friday,2,Bourke Street Mall (South),15084
8/20/2022,2022,August,20,Saturday,2,Bourke Street Mall (South),19891
8/21/2022,2022,August,21,Sunday,2,Bourke Street Mall (South),15305
8/22/2022,2022,August,22,Monday,2,Bourke Street Mall (South),10050
8/23/2022,2022,August,23,Tuesday,2,Bourke Street Mall (South),10852
8/24/2022,2022,August,24,Wednesday,2,Bourke Street Mall (South),10607
8/25/2022,2022,August,25,Thursday,2,Bourke Street Mall (South),12548
8/26/2022,2022,August,26,Friday,2,Bourke Street Mall (South),14133
8/27/2022,2022,August,27,Saturday,2,Bourke Street Mall (South),19416
8/28/2022,2022,August,28,Sunday,2,Bourke Street Mall (South),13297
8/29/2022,2022,August,29,Monday,2,Bourke Street Mall (South),9130
8/30/2022,2022,August,30,Tuesday,2,Bourke Street Mall (South),10127
8/31/2022,2022,August,31,Wednesday,2,Bourke Street Mall (South),11850
9/1/2022,2022,September,1,Thursday,2,Bourke Street Mall (South),12362
9/2/2022,2022,September,2,Friday,2,Bourke Street Mall (South),14675
9/3/2022,2022,September,3,Saturday,2,Bourke Street Mall (South),18301
9/4/2022,2022,September,4,Sunday,2,Bourke Street Mall (South),11393
9/5/2022,2022,September,5,Monday,2,Bourke Street Mall (South),10473
9/6/2022,2022,September,6,Tuesday,2,Bourke Street Mall (South),11163
9/7/2022,2022,September,7,Wednesday,2,Bourke Street Mall (South),13015
9/8/2022,2022,September,8,Thursday,2,Bourke Street Mall (South),12028
9/9/2022,2022,September,9,Friday,2,Bourke Street Mall (South),15437
9/10/2022,2022,September,10,Saturday,2,Bourke Street Mall (South),19443
9/11/2022,2022,September,11,Sunday,2,Bourke Street Mall (South),13188
9/12/2022,2022,September,12,Monday,2,Bourke Street Mall (South),10668
9/13/2022,2022,September,13,Tuesday,2,Bourke Street Mall (South),11197
9/14/2022,2022,September,14,Wednesday,2,Bourke Street Mall (South),12475
9/15/2022,2022,September,15,Thursday,2,Bourke Street Mall (South),13563
9/16/2022,2022,September,16,Friday,2,Bourke Street Mall (South),14753
9/17/2022,2022,September,17,Saturday,2,Bourke Street Mall (South),16742
9/18/2022,2022,September,18,Sunday,2,Bourke Street Mall (South),12607
9/19/2022,2022,September,19,Monday,2,Bourke Street Mall (South),13365
9/20/2022,2022,September,20,Tuesday,2,Bourke Street Mall (South),15713
9/21/2022,2022,September,21,Wednesday,2,Bourke Street Mall (South),16597
9/22/2022,2022,September,22,Thursday,2,Bourke Street Mall (South),19221
9/23/2022,2022,September,23,Friday,2,Bourke Street Mall (South),17452
9/24/2022,2022,September,24,Saturday,2,Bourke Street Mall (South),16656
9/25/2022,2022,September,25,Sunday,2,Bourke Street Mall (South),15518
9/26/2022,2022,September,26,Monday,2,Bourke Street Mall (South),13820
9/27/2022,2022,September,27,Tuesday,2,Bourke Street Mall (South),14407
9/28/2022,2022,September,28,Wednesday,2,Bourke Street Mall (South),16321
9/29/2022,2022,September,29,Thursday,2,Bourke Street Mall (South),17902
9/30/2022,2022,September,30,Friday,2,Bourke Street Mall (South),19088
10/1/2022,2022,October,1,Saturday,2,Bourke Street Mall (South),21287
10/2/2022,2022,October,2,Sunday,2,Bourke Street Mall (South),14365
10/3/2022,2022,October,3,Monday,2,Bourke Street Mall (South),12540
10/4/2022,2022,October,4,Tuesday,2,Bourke Street Mall (South),12278
10/5/2022,2022,October,5,Wednesday,2,Bourke Street Mall (South),12000
10/6/2022,2022,October,6,Thursday,2,Bourke Street Mall (South),14542
10/7/2022,2022,October,7,Friday,2,Bourke Street Mall (South),14073
10/8/2022,2022,October,8,Saturday,2,Bourke Street Mall (South),19625
10/9/2022,2022,October,9,Sunday,2,Bourke Street Mall (South),14341
10/10/2022,2022,October,10,Monday,2,Bourke Street Mall (South),12264
10/11/2022,2022,October,11,Tuesday,2,Bourke Street Mall (South),12693
10/12/2022,2022,October,12,Wednesday,2,Bourke Street Mall (South),10951
10/13/2022,2022,October,13,Thursday,2,Bourke Street Mall (South),9564
10/14/2022,2022,October,14,Friday,2,Bourke Street Mall (South),15174
10/15/2022,2022,October,15,Saturday,2,Bourke Street Mall (South),19115
10/16/2022,2022,October,16,Sunday,2,Bourke Street Mall (South),14090
10/17/2022,2022,October,17,Monday,2,Bourke Street Mall (South),12538
10/18/2022,2022,October,18,Tuesday,2,Bourke Street Mall (South),12911
10/19/2022,2022,October,19,Wednesday,2,Bourke Street Mall (South),14430
10/20/2022,2022,October,20,Thursday,2,Bourke Street Mall (South),15167
10/21/2022,2022,October,21,Friday,2,Bourke Street Mall (South),15560
10/22/2022,2022,October,22,Saturday,2,Bourke Street Mall (South),17512
10/23/2022,2022,October,23,Sunday,2,Bourke Street Mall (South),14680
10/24/2022,2022,October,24,Monday,2,Bourke Street Mall (South),12084
10/25/2022,2022,October,25,Tuesday,2,Bourke Street Mall (South),12328
10/26/2022,2022,October,26,Wednesday,2,Bourke Street Mall (South),12605
10/27/2022,2022,October,27,Thursday,2,Bourke Street Mall (South),12627
10/28/2022,2022,October,28,Friday,2,Bourke Street Mall (South),15074
10/29/2022,2022,October,29,Saturday,2,Bourke Street Mall (South),17132
10/30/2022,2022,October,30,Sunday,2,Bourke Street Mall (South),15377
10/31/2022,2022,October,31,Monday,2,Bourke Street Mall (South),17078
